date,ret_1d,ewma_vol,cvar_95_60d,sample_split_main,sample_split_robust,main_regime,main_p_regime_0,main_p_regime_1,main_p_regime_2,robust_regime,robust_p_regime_0,robust_p_regime_1,robust_p_regime_2
2024-01-15,-0.0017747060076404,0.0070358235395941,-0.0134481501941041,test,test,0,0.9321889086745824,0.0005436056245791679,0.06726748570083821,0,0.9293071303994545,0.07012299721549123,0.000569872385054425
2024-01-16,-0.0082508346350632,0.007114578022483,-0.0134481501941041,test,test,0,0.9167433071923292,0.0006569058766782834,0.08259978693099257,0,0.9130590365174324,0.08625273353620193,0.0006882299463653566
2024-01-17,-0.0127179686526005,0.0075686848798606,-0.013370333556652,test,test,0,0.8207389123494276,0.00176350210550034,0.17749758554507195,0,0.8114756759133182,0.18667193670219093,0.001852387384490946
2024-01-18,0.0012659447659923,0.0073446612128147,-0.013370333556652,test,test,0,0.8885140621594044,0.0009941924001000304,0.11049174544049567,0,0.8829500468688202,0.11600174223616327,0.0010482108950164541
2024-01-19,-0.0022291357588983,0.007141816870031,-0.013370333556652,test,test,0,0.9226346015807243,0.0006229590813446601,0.07674243933793087,0,0.9190714549271842,0.08027280277897071,0.0006557422938450341
2024-01-22,0.0110762347655081,0.0074368134242829,-0.013370333556652,test,test,0,0.908801581459476,0.0008349057320686802,0.09036351280845498,0,0.9045303884436919,0.09459628550674072,0.0008733260495670617
2024-01-23,-0.0109849056796071,0.0076959672192994,-0.013370333556652,test,test,0,0.8509154442533261,0.0014722267248371904,0.14761232902183663,0,0.8431797714306634,0.15526926250865078,0.0015509660606857494
2024-01-24,0.0115766578935419,0.0079821912551094,-0.013370333556652,test,test,0,0.8326965942918412,0.0019139506713577283,0.1653894550368011,0,0.8236914316128393,0.1742919820775379,0.002016586309622848
2024-01-25,-0.0057716259030966,0.0078670931437904,-0.013370333556652,test,test,0,0.8592826800208346,0.0014279213809110939,0.13928939859825418,0,0.8516151658400564,0.14686677176970192,0.0015180623902415979
2024-01-26,0.0020147893087917,0.0076433793454609,-0.013370333556652,test,test,0,0.9116198254482184,0.0007826691077777747,0.08759750544400341,0,0.9071356886047065,0.09203324860845484,0.000831062786839239
2024-01-29,-0.0046704114325721,0.0074983156459616,-0.013370333556652,test,test,0,0.926854616293482,0.0005828304095165616,0.0725625532970016,0,0.9233859516820039,0.07599754546036383,0.0006165028576323951
2024-01-30,0.0149529121655686,0.0081404316967073,-0.013370333556652,test,test,0,0.8532958256049011,0.0016168482371609497,0.14508732615793807,0,0.8455325567190287,0.15277044224061165,0.001697001040359648
2024-01-31,0.0038177101223021,0.0079476490329472,-0.013370333556652,test,test,0,0.905192126426157,0.0008995331676537016,0.0939083404061897,0,0.9004572513416109,0.09859323123904247,0.0009495174193465488
2024-02-01,-0.0063409674771716,0.0078605145985899,-0.013370333556652,test,test,0,0.9107324207471885,0.0007713633484536196,0.0884962159043582,0,0.9063643740045384,0.0928199757297046,0.0008156502657567287
2024-02-02,0.0048315288369286,0.0077123957771558,-0.013370333556652,test,test,0,0.9371780665906575,0.0004996785926845662,0.0623222548166583,0,0.9344428027522258,0.06503246860980845,0.0005247286379654335
2024-02-05,-0.0121178655660995,0.0080450447891087,-0.013370333556652,test,test,0,0.8667007314718559,0.0012014309547389093,0.132097837573405,0,0.8599222552841301,0.13881325083330173,0.0012644938825682023
2024-02-06,0.0061872708244614,0.0079458366541575,-0.013370333556652,test,test,0,0.9041777824370133,0.0008534103026355247,0.09496880726035128,0,0.8995370318984519,0.09956612635549393,0.0008968417460540841
2024-02-07,-0.0083119459308128,0.0079682775827581,-0.013370333556652,test,test,0,0.889480510052632,0.0009824678213426628,0.10953702212602562,0,0.8839467943452881,0.11501732433459372,0.0010358813201183867
2024-02-08,-0.0014929996569304,0.0077341828046839,-0.013370333556652,test,test,0,0.925476135929025,0.0005953530388045254,0.07392851103217035,0,0.922067210696876,0.07730634602827796,0.0006264432748459684
2024-02-09,-0.0008888780758975,0.0075017287934795,-0.013370333556652,test,test,0,0.9478690779830815,0.0003681934560588216,0.051762728560859866,0,0.9458102531837342,0.053804980505028105,0.000384766311237925
2024-02-12,0.0088627165705905,0.0075902729528062,-0.013370333556652,test,test,0,0.9463887522719064,0.00038605623091795107,0.053225191497175695,0,0.9443846253051998,0.05521586896251624,0.0003995057322840654
2024-02-13,-0.0059567735257556,0.0075022995100465,-0.013370333556652,test,test,0,0.9451474452719736,0.000365653776301297,0.05448690095172514,0,0.9431556158368227,0.05646632110106594,0.00037806306211159315
2024-02-14,-0.0008870861634035,0.0072769941166539,-0.013370333556652,test,test,0,0.959030159640377,0.0002492436234552228,0.04072059673616759,0,0.9577697003320107,0.041974301093939966,0.0002559985740495417
2024-02-15,0.0010784368662912,0.0070602511524634,-0.013370333556652,test,test,0,0.9679117000388288,0.00017298214174064395,0.03191531781943077,0,0.9670963277885565,0.03272757433034388,0.00017609788109982882
2024-02-16,-0.0041284032511992,0.0069194609876767,-0.013370333556652,test,test,0,0.9666940635759339,0.0001621614748314097,0.03314377494923488,0,0.965865940727292,0.03396991257990125,0.00016414669280661356
2024-02-19,0.0058896670197813,0.0068620328325224,-0.013370333556652,test,test,0,0.9683434600767339,0.00015732800233322875,0.03149921192093274,0,0.9676116805135034,0.03223026169159209,0.0001580577949045336
2024-02-20,0.0093480529231795,0.0070360081385834,-0.013370333556652,test,test,0,0.9598850566971917,0.0002189737732607018,0.03989596952954737,0,0.9588339668867568,0.04094642744720219,0.00021960566604074024
2024-02-21,0.0068502257075073,0.0070249997458553,-0.013370333556652,test,test,0,0.9620436254697806,0.000214694058902795,0.03774168047131654,0,0.9610930655852397,0.03869129360705632,0.00021564080770400575
2024-02-22,0.0031314890571518,0.0068540468021757,-0.013370333556652,test,test,0,0.9690173891466443,0.00016141048518071875,0.030821200368175143,0,0.9683456643648859,0.031492256699960586,0.0001620789351535369
2024-02-23,-0.0008190415860315,0.0066482726974462,-0.013370333556652,test,test,0,0.9723807680209293,0.00012710260299327237,0.027492129376077576,0,0.9718330534848447,0.02803961734045896,0.0001273291746965302
2024-02-26,0.000769725357457,0.0064484964678278,-0.013370333556652,test,test,0,0.9749937346634121,0.00010555314011331278,0.024900712196474797,0,0.9745372599088296,0.02535749110145993,0.00010524898971030051
2024-02-27,-0.0024294247340883,0.006280306247801,-0.013370333556652,test,test,0,0.9740613530477789,0.00010309978539984414,0.025835547166821342,0,0.9735671952524252,0.026330202869327916,0.0001026018782465005
2024-02-28,-0.0044791771242069,0.0061870423818493,-0.013370333556652,test,test,0,0.9698906877544746,0.00012288169572363135,0.029986430549801234,0,0.9692412628050634,0.030636321413079575,0.00012241578185687505
2024-02-29,-0.0067065664406097,0.0062194377425978,-0.013370333556652,test,test,0,0.9599201925096338,0.00018419824300057024,0.039895609247365876,0,0.9588736472483478,0.040941943459239696,0.0001844092924121522
2024-03-01,0.0063192067778533,0.0062254689736664,-0.013370333556652,test,test,0,0.9633345903537963,0.00019322820615649524,0.03647218144004724,0,0.9624385489836467,0.03736799274911986,0.00019345826723331515
2024-03-04,0.0005065543702645,0.0060370913481046,-0.013370333556652,test,test,0,0.9700716733374701,0.000147277915735204,0.029781048746794964,0,0.9694392262484091,0.030413180317687905,0.0001475934339031669
2024-03-05,0.0046861967534148,0.0059646718291404,-0.013370333556652,test,test,0,0.9720600812093865,0.00013019869587701187,0.02780972009473672,0,0.9715038595331723,0.02836611413872094,0.00013002632810649737
2024-03-06,0.0078861690375335,0.0060970625019672,-0.013370333556652,test,test,0,0.9673855718583542,0.00015757854125061333,0.03245684960039508,0,0.9666583984453381,0.03318449942660299,0.00015710212805865952
2024-03-07,0.0119317698044574,0.006594372504167,-0.013370333556652,test,test,0,0.9450825840098966,0.0003357174284136253,0.054581698561690095,0,0.9434261062746891,0.0562377248528268,0.0003361688724843001
2024-03-08,-0.0013478025820936,0.0064019995398554,-0.013370333556652,test,test,0,0.9583683410082601,0.0002455344923583597,0.04138612449938141,0,0.957268249993656,0.04248397673388059,0.00024777327246349893
2024-03-11,0.0019387928968652,0.0062251102235725,-0.013370333556652,test,test,0,0.9675383291813696,0.00017490207869279574,0.03228676873993751,0,0.9668093372537885,0.0330144235813472,0.00017623916486422006
2024-03-12,0.0061020140024309,0.0062177931737105,-0.013370333556652,test,test,0,0.968474690238293,0.00016128383978443567,0.03136402592192249,0,0.9677874957646493,0.03205070592270167,0.00016179831264898472
2024-03-13,0.0163826595652666,0.007241877304944,-0.013370333556652,test,test,0,0.8935491748165649,0.0008425673838414598,0.10560825779959354,0,0.8893762804406184,0.10977464389724069,0.0008490756621408737
2024-03-14,-0.0066505399274413,0.0072077652962247,-0.013370333556652,test,test,0,0.8985023731637741,0.000829529589205789,0.10066809724702008,0,0.8943853074791815,0.1047639722032242,0.0008507203175941238
2024-03-15,0.0101858194275587,0.0074202306417108,-0.013370333556652,test,test,0,0.8965311702663477,0.0009656143002081128,0.1025032154334446,0,0.8921937703745666,0.10681110057124271,0.0009951290541908037
2024-03-18,-0.0001132548177934,0.0071942340112647,-0.013370333556652,test,test,0,0.9323592078421903,0.0005450458385983384,0.06709574631921111,0,0.9298137344366549,0.06962148701386844,0.0005647785494765113
2024-03-19,0.0098319602082518,0.0073791347270873,-0.013370333556652,test,test,0,0.9282998917356049,0.000605092406257842,0.07109501585813728,0,0.9255697319372652,0.07380496508315583,0.0006253029795788793
2024-03-20,0.0047636751431188,0.0072488680229003,-0.013370333556652,test,test,0,0.9477921545638207,0.00039243612492897767,0.05181540931124974,0,0.9460444860570624,0.05355059159814784,0.0004049223447897529
2024-03-21,0.0106383982050557,0.0074955889254134,-0.013370333556652,test,test,0,0.9356646713987703,0.0005099301578958178,0.0638253984433335,0,0.9333737071519327,0.06610203463415479,0.0005242582139127771
2024-03-22,0.0069415927601288,0.0074635088759445,-0.013370333556652,test,test,0,0.9460747420538589,0.00040492850054830667,0.05352032944559298,0,0.9443013368937946,0.055282792293845376,0.00041587081236005806
2024-03-25,0.0008220905163925,0.0072389416923921,-0.013370333556652,test,test,0,0.9608457223981279,0.00024904314496808583,0.0389052344569042,0,0.9597643416051388,0.039980696111846695,0.0002549622830141835
